name,left,top,right,bottom,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
running (139).mp4,101.0,37.0,145.0,115.0,142.97324,44.591515,0.0,0.0,141.18097,43.001644,0.0,0.0,137.35455,44.021427,135.64236,52.254543,137.53128,53.18788,0.0,0.0,136.63918,66.77454,0.0,0.0,138.17644,76.3923,129.41542,72.86927,133.5082,73.91017,122.85805,86.79948,140.07889,90.71179,107.16426,86.808395,137.63095,110.140686
running (139).mp4,109.0,39.0,152.0,115.0,148.69142,46.919357,0.0,0.0,147.04755,45.361458,0.0,0.0,143.20404,45.872353,142.90291,53.690353,141.76665,54.644203,139.91472,61.614204,138.59856,66.22059,146.62494,65.042145,143.24251,69.2323,136.67665,75.65109,138.16896,76.94694,130.97989,89.65324,143.15132,94.3174,115.33833,89.358215,136.93665,111.6246
running (140).mp4,126.0,37.0,160.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,136.27252,45.207623,142.67877,45.32466,134.07562,54.099792,146.54356,53.28772,130.0204,64.9906,153.97537,61.63008,129.29129,59.308693,150.25243,69.167816,137.42682,75.40191,146.71762,76.32642,133.3036,84.345985,147.27037,93.51345,133.79477,103.23276,157.00179,111.01953
running (140).mp4,117.0,36.0,160.0,117.0,130.58284,43.85009,0.0,0.0,0.0,0.0,132.31741,43.91369,0.0,0.0,130.29774,52.915195,140.87251,51.67749,124.5274,63.621773,148.2586,60.197655,125.08056,61.52362,144.3036,67.58846,132.19206,74.3408,140.97679,74.775604,127.5453,84.59089,144.60857,92.196625,124.04486,100.93045,155.38542,106.72062
running (140).mp4,111.0,35.0,156.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,126.14906,42.743702,131.84718,42.39364,124.09127,51.647644,135.79669,51.005066,118.99003,62.80944,142.9971,60.434174,119.79913,63.668278,138.89252,66.250626,127.76635,73.77313,136.10173,73.81662,126.682045,86.92766,135.1319,90.29979,127.256226,103.94694,145.3847,102.55232
running (140).mp4,108.0,34.0,149.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,120.90137,42.79221,0.0,0.0,120.124435,51.94359,130.88802,50.978973,115.67822,62.06406,137.06009,60.345398,115.02997,63.254192,133.22891,64.89614,123.26323,73.07353,129.89064,72.454895,123.387474,87.835175,124.163124,87.109955,130.74966,100.61958,132.80305,98.77428
running (140).mp4,107.0,35.0,138.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,116.11215,42.428726,0.0,0.0,114.6264,51.283134,123.586845,51.52437,111.98981,62.648987,132.19518,59.96811,110.990875,63.693157,127.456345,65.00229,118.79427,71.801544,125.11109,71.82901,114.99901,85.60946,119.2744,87.85348,112.91073,102.10939,130.8397,90.27237
running (140).mp4,103.0,35.0,128.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,111.09407,42.9335,0.0,0.0,109.693756,51.931995,119.73798,51.16871,108.21153,62.252735,125.255356,61.012543,105.61845,63.755592,120.54288,64.335625,112.97068,71.758415,119.97087,70.74216,109.98659,86.74651,115.67764,84.01279,112.891,102.159775,122.1143,92.41345
running (140).mp4,98.0,34.0,120.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,106.253235,42.497913,0.0,0.0,105.612595,50.74403,115.30036,49.7041,104.918274,61.644398,118.5754,61.13826,103.41718,62.544582,0.0,0.0,109.05481,70.48598,115.29511,69.718445,106.89777,84.940636,110.15717,84.164314,112.558304,99.28139,111.41239,97.50256
running (140).mp4,92.0,32.0,117.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,101.53586,40.57778,0.0,0.0,100.40422,47.52847,110.65179,47.604774,100.30625,57.886993,0.0,0.0,99.94389,61.26805,0.0,0.0,102.77425,67.67453,110.386185,68.63585,95.4388,77.260574,107.41389,85.58774,107.102684,86.96979,111.79135,102.084656
running (140).mp4,86.0,30.0,116.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,97.00609,38.065536,0.0,0.0,95.69501,44.140633,105.22197,45.81356,94.5673,54.128967,0.0,0.0,94.58721,60.713615,0.0,0.0,97.59833,63.796608,105.714554,65.748665,88.58229,72.498924,106.0712,83.39551,96.45966,86.754166,112.22105,101.171844
running (140).mp4,81.0,27.0,115.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,91.79024,35.39357,0.0,0.0,91.34431,41.713966,99.607666,42.475677,90.871704,49.951298,0.0,0.0,0.0,0.0,0.0,0.0,92.02461,60.711487,99.86726,61.760983,84.33078,71.18747,103.54127,78.74688,88.16704,88.16078,110.11415,97.02524
running (140).mp4,74.0,26.0,112.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,87.71393,33.791115,0.0,0.0,87.155945,40.79973,93.99456,40.9326,86.61302,49.964516,0.0,0.0,84.547874,51.06974,0.0,0.0,88.16938,59.63544,95.442314,60.07932,79.53819,71.45822,99.32053,76.70923,81.2483,88.95854,107.31293,92.55571
running (140).mp4,66.0,25.0,109.0,98.0,0.0,0.0,81.01887,32.12434,0.0,0.0,82.91852,32.766006,0.0,0.0,83.39096,40.691757,88.90453,39.990356,82.0562,49.556667,87.6287,46.103443,79.068596,47.134697,0.0,0.0,83.6888,58.795677,90.10862,58.879105,76.78012,71.77676,94.516594,75.70258,74.318886,87.579445,104.94684,89.52422
running (140).mp4,62.0,25.0,104.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,78.01158,32.637077,0.0,0.0,78.99406,40.85721,83.91506,40.130585,77.710686,50.75172,83.07453,47.091244,74.482056,49.275284,0.0,0.0,78.90787,59.542732,85.11524,59.59716,72.65546,71.652695,90.40663,75.847565,69.48296,87.071106,101.7288,89.25551
running (140).mp4,60.0,25.0,100.0,92.0,0.0,0.0,71.916664,32.47685,0.0,0.0,74.36021,32.978745,0.0,0.0,74.12432,41.048096,79.006355,41.12953,72.82612,51.05965,0.0,0.0,70.49259,53.805508,0.0,0.0,75.37394,59.07809,80.72644,59.167458,70.13078,72.28874,83.54566,74.464294,67.188354,87.571976,95.37219,82.520294
running (140).mp4,59.0,26.0,95.0,92.0,66.11084,34.21058,66.93131,32.902035,0.0,0.0,68.969246,33.521866,0.0,0.0,68.78026,41.75035,75.15337,41.716816,68.52886,53.05949,78.159645,50.54599,65.024635,53.929386,0.0,0.0,70.12114,60.686653,75.89037,60.595734,65.509186,73.46363,77.93644,75.010605,66.082184,86.82119,89.29378,81.00856
running (140).mp4,56.0,26.0,87.0,91.0,61.95588,34.443733,62.835766,33.025597,0.0,0.0,65.00789,33.54656,0.0,0.0,65.57001,41.265892,70.01435,41.371605,67.22419,52.26442,75.92367,49.838116,59.800575,53.28444,0.0,0.0,66.857376,60.52423,70.63512,60.243645,62.25042,73.529526,70.15574,74.69261,66.404076,87.535645,82.86119,78.585945
running (140).mp4,51.0,26.0,79.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,59.342247,33.840538,0.0,0.0,59.177578,42.4171,67.44742,41.24152,57.646526,51.33381,73.19376,48.79274,55.06513,52.22211,67.28347,52.044647,62.218723,61.19007,67.92482,60.082924,61.181156,74.756714,65.418175,71.95554,65.36339,88.18289,74.27252,78.25506
running (140).mp4,46.0,25.0,72.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,55.018295,32.151245,0.0,0.0,54.48372,39.881065,64.62189,38.357704,51.28733,48.773945,69.25213,46.66234,48.166492,47.177372,63.234615,50.23138,57.98058,58.297546,63.832012,57.19194,57.95484,70.84043,59.254105,70.94455,65.95072,82.28976,63.406956,82.941956
running (140).mp4,42.0,23.0,69.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,50.55482,30.25759,0.0,0.0,49.944695,38.350616,60.344543,36.069855,46.68165,47.811333,65.92386,43.67327,44.49092,44.817154,61.46833,46.750195,53.59732,56.330414,59.62521,55.20503,55.157024,69.39473,56.30712,68.93192,64.43687,83.72107,62.115807,82.91989
running (140).mp4,38.0,21.0,67.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,46.314697,27.58186,0.0,0.0,45.145958,35.21007,55.796967,34.021267,42.320145,44.77189,61.446796,41.96976,40.875195,43.3441,55.96208,44.43769,48.707504,53.09532,55.563778,52.749958,48.24065,64.56748,52.482838,66.48545,55.177498,80.17588,58.914433,81.96701
running (140).mp4,35.0,19.0,65.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,42.780014,26.653446,47.96147,26.33817,41.161514,34.053806,51.860027,33.412376,37.552906,42.767414,57.486073,40.675964,38.311596,43.086357,52.253307,41.775017,43.7407,52.060165,51.722076,52.058,42.52462,63.493443,52.890057,66.2611,43.153744,78.06793,60.266388,80.75345
running (140).mp4,30.0,18.0,62.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,38.681984,25.659908,0.0,0.0,36.569344,33.027954,48.285847,31.637348,33.855953,41.91356,52.59646,39.79643,33.676323,42.537556,47.98111,41.12625,41.522133,50.91322,46.931244,50.064335,47.72308,64.656845,39.25434,62.64161,58.272934,77.81813,35.44979,76.14444
running (140).mp4,25.0,18.0,59.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,35.079884,25.40128,0.0,0.0,33.04955,32.408684,44.904373,31.401205,30.915943,40.826923,48.237133,40.09566,29.961609,42.4075,43.3278,41.03472,37.303352,50.47899,42.82399,49.592636,42.722107,64.0869,35.262257,62.901546,55.650757,73.95555,31.138535,75.37572
running (140).mp4,22.0,18.0,53.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,31.023407,25.605774,0.0,0.0,29.100441,32.79903,41.13181,31.333569,26.911507,41.612038,43.90811,40.34938,26.939564,42.353943,38.798573,40.570633,32.934742,50.62326,38.987083,49.895073,36.6353,63.22999,31.235737,62.511093,49.655815,68.844666,27.46158,75.28255
running (140).mp4,20.0,19.0,48.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,27.382229,26.131798,0.0,0.0,26.727013,33.1417,35.883156,32.72682,23.691301,42.298443,40.72618,41.081505,24.302223,43.611763,36.472412,41.534584,29.0872,50.71226,34.354942,50.084534,29.501892,62.936462,29.654158,61.976852,33.76192,72.853424,33.525906,69.876045
running (140).mp4,17.0,19.0,40.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,23.472044,26.055147,0.0,0.0,22.999344,33.855675,31.781067,33.129337,21.080187,42.340942,37.02545,41.283867,19.206272,42.47595,32.635212,41.832516,25.555674,51.290314,31.025114,50.23978,24.193459,64.12315,25.481792,61.221703,27.892525,75.64497,30.399796,68.57135
running (140).mp4,14.0,19.0,35.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28918,25.563507,0.0,0.0,19.447145,32.7566,28.686481,32.379642,18.91889,41.15973,32.935677,41.14777,17.042044,41.937416,27.75198,41.35254,21.430168,50.400436,27.341726,50.020535,20.506508,62.858116,22.812222,62.985863,25.052002,76.3421,24.49514,75.414215
running (140).mp4,11.0,18.0,31.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,16.340038,24.472311,0.0,0.0,15.692085,31.262577,25.368412,30.857635,15.847788,40.621517,28.7551,39.793575,14.680853,41.39579,23.330856,39.70484,18.226124,49.05303,24.612957,48.975155,15.831459,60.076523,21.023146,62.244053,24.043268,70.965485,23.639284,75.06699
running (140).mp4,6.0,16.0,28.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,12.696824,22.747463,0.0,0.0,12.259123,29.355091,21.604906,28.815872,13.007444,38.573708,25.281788,36.845314,11.027539,39.91362,20.509302,38.432198,14.001931,46.419994,20.94126,46.633217,8.864176,55.781403,18.946096,60.741554,15.952367,66.47194,23.467787,74.7455
running (142).mp4,120.0,22.0,154.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,126.30838,28.998009,0.0,0.0,132.05249,37.43553,131.01367,36.65752,135.28912,52.71737,0.0,0.0,125.62921,50.88051,0.0,0.0,138.63618,59.5856,138.04436,58.62271,131.21603,77.66838,129.68187,76.91669,141.09091,100.31667,148.19188,85.540215
running (142).mp4,111.0,19.0,148.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,119.19263,27.977905,0.0,0.0,122.678406,36.93734,126.07831,35.438316,124.271164,51.45325,127.358,49.093773,115.13556,49.332,0.0,0.0,128.08551,62.90071,130.90352,62.40564,119.66066,78.55148,129.00755,81.7159,137.61299,95.38713,141.92513,99.2348
running (142).mp4,103.0,17.0,147.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,111.27423,26.40324,0.0,0.0,114.93127,34.7443,117.32263,34.1251,116.62634,49.287834,0.0,0.0,107.87178,44.732796,0.0,0.0,119.3061,59.10563,123.61269,59.94459,106.07958,70.377335,127.754326,80.27948,117.818535,88.44357,142.46448,98.2006
running (142).mp4,92.0,16.0,143.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,103.12877,24.689613,0.0,0.0,104.745155,32.500988,111.40971,32.441795,107.54538,47.60151,0.0,0.0,103.13632,46.27571,0.0,0.0,109.44673,57.555534,117.09752,58.55374,96.7294,68.555504,124.85836,77.51769,103.16481,90.921036,139.4817,93.88797
running (142).mp4,77.0,13.0,138.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,94.61215,23.982918,0.0,0.0,98.25378,32.51374,100.753525,32.237835,100.93962,47.828293,0.0,0.0,94.02679,44.83153,0.0,0.0,101.32593,55.727425,107.06353,56.48063,89.60918,68.13099,116.69864,75.457664,89.089066,89.75317,133.24887,88.15732
running (142).mp4,67.0,14.0,133.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,87.65026,23.286488,0.0,0.0,90.28528,31.808603,94.42452,30.626282,91.529755,46.79431,95.11035,40.487957,84.16295,40.882446,0.0,0.0,92.05058,56.25697,98.722626,55.89763,83.29285,69.530136,106.120125,73.98828,79.50826,89.18843,125.01745,83.480736
running (142).mp4,63.0,14.0,124.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,81.15522,22.670593,0.0,0.0,83.44196,31.039616,87.29615,30.334929,85.49435,46.650944,89.39623,38.270363,79.28685,45.873066,0.0,0.0,85.28704,55.65087,91.3192,55.327526,76.31953,70.76758,94.56337,74.63904,73.339966,91.47244,115.00304,80.27074
running (142).mp4,61.0,15.0,113.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,73.36555,23.91507,0.0,0.0,76.13536,32.04265,77.11105,32.914825,78.51538,47.36715,0.0,0.0,70.75525,47.435226,0.0,0.0,79.89678,55.80272,83.00981,56.10793,68.90995,71.949646,82.56658,77.03212,70.99587,93.70009,103.0141,75.29512
running (142).mp4,58.0,16.0,84.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,66.83284,23.982567,0.0,0.0,69.44063,33.65349,72.635056,32.53796,70.64514,47.777786,74.61407,44.67581,65.26894,49.022537,0.0,0.0,70.97881,57.78401,73.98146,56.247833,65.68148,76.943855,71.15312,72.99867,71.357895,95.89052,81.58096,84.39081
running (142).mp4,51.0,14.0,83.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,58.436623,24.13478,0.0,0.0,63.24038,33.640945,60.700058,32.506905,64.219765,46.486176,57.424786,42.015564,56.521404,45.60562,0.0,0.0,65.75744,56.43769,64.60395,55.70626,60.855225,74.90091,60.37495,74.469505,72.34677,89.416985,75.44035,80.05033
running (142).mp4,42.0,13.0,75.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,50.792763,23.120659,0.0,0.0,54.06453,31.501179,59.66365,30.931658,57.756508,44.96808,0.0,0.0,49.075016,43.313416,0.0,0.0,54.31087,55.672596,59.110992,55.52044,47.31569,70.88794,57.976585,75.251625,63.556885,86.21959,69.205154,93.34598
running (142).mp4,32.0,10.0,74.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44.601833,20.317291,0.0,0.0,48.80137,29.161278,49.330425,28.225157,52.07383,43.62165,0.0,0.0,41.956543,41.34545,0.0,0.0,49.433323,53.53604,52.212288,53.87518,36.00653,66.143524,56.140972,73.92154,52.37397,81.290375,69.43503,93.26923
running (142).mp4,23.0,8.0,70.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,37.417603,18.082813,0.0,0.0,40.709652,26.896057,40.861904,26.844246,46.286022,41.43446,38.57579,41.205597,35.209915,39.163506,35.01333,52.86127,41.792805,52.783325,45.581184,53.225586,26.05339,65.25075,53.25052,71.597015,36.154232,82.20097,66.601204,90.71272
running (142).mp4,11.0,9.0,66.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,31.108315,17.556828,0.0,0.0,35.770622,26.412973,33.564766,25.859455,39.116375,39.506477,34.021507,38.18429,28.540438,37.843155,0.0,0.0,36.206795,50.610893,38.434227,50.835632,19.809961,64.21905,46.951797,68.939316,22.106573,85.12463,60.699654,86.252014
running (141).mp4,0.0,19.0,29.0,80.0,24.47369,25.3907,0.0,0.0,23.70964,24.60988,0.0,0.0,20.679173,24.865574,20.315468,29.812237,18.060307,31.060757,21.635735,38.418274,17.883583,40.290768,23.784115,42.147484,23.22362,43.159546,19.225718,46.388252,15.916473,46.596687,21.921488,60.945694,12.508059,59.677437,20.712551,75.03842,0.1880045,61.85956
running (141).mp4,3.0,20.0,32.0,79.0,27.95847,26.444592,0.0,0.0,26.832603,25.681057,0.0,0.0,23.663073,26.063545,25.266758,32.03341,21.06503,32.456028,24.879272,39.082226,18.001116,40.249977,28.38831,43.20747,23.23354,44.09131,22.07447,48.55491,19.133076,48.687656,22.711468,61.627308,18.796335,62.304,15.315055,70.19498,9.221323,69.55095
running (141).mp4,11.0,21.0,36.0,79.0,31.296583,27.586731,0.0,0.0,30.196724,26.684921,0.0,0.0,26.96927,27.354279,29.520802,34.065407,22.747746,33.753254,29.846893,41.54067,17.549416,41.12818,33.805588,44.402313,22.8103,44.759068,26.476025,50.884674,22.447163,50.869316,24.927586,63.971497,24.320892,64.40808,18.375921,74.42578,17.619854,74.50313
running (141).mp4,15.0,21.0,40.0,79.0,34.325737,28.065842,0.0,0.0,33.077087,27.247238,0.0,0.0,29.672276,27.701754,33.361202,34.522087,25.69684,33.790115,34.496086,41.044777,19.544067,40.405922,37.389404,43.718517,24.63139,45.062958,29.512695,50.903656,25.098444,50.586407,27.974829,63.776302,26.83677,63.175842,21.39882,72.393684,18.998127,71.53229
running (141).mp4,18.0,21.0,43.0,79.0,37.54398,26.860798,0.0,0.0,36.214268,25.885178,0.0,0.0,32.845676,26.716536,37.275265,34.334343,28.660511,33.54177,39.630463,40.859955,21.457102,39.764336,40.701508,42.08708,27.039307,43.456177,32.219437,51.044193,27.329704,50.617485,31.144972,63.53983,29.815102,63.19937,24.36398,72.77306,21.4738,74.0067
running (141).mp4,19.0,20.0,47.0,82.0,41.190697,26.415638,41.641556,25.349813,39.687157,25.549976,0.0,0.0,36.30295,26.30511,41.470806,33.333305,32.164265,32.603348,42.482227,39.32146,25.009394,38.757988,43.677044,41.44198,30.305676,42.9097,36.0581,50.25817,30.994438,49.98479,33.938805,62.7546,34.03212,62.29272,27.035229,74.22042,27.591084,76.15991
running (141).mp4,21.0,19.0,50.0,83.0,44.447845,26.252914,0.0,0.0,42.994408,25.267353,0.0,0.0,39.6529,26.107319,44.683285,33.147293,35.45309,32.485588,46.570015,39.18359,28.662462,38.18338,47.236816,40.49995,34.437943,42.281296,39.076977,51.06337,35.256786,51.026047,31.887342,62.3348,39.965313,63.90428,24.815958,70.88553,38.319298,78.65286
running (141).mp4,22.0,19.0,54.0,84.0,47.600048,26.501354,47.961514,25.42048,46.089943,25.443312,0.0,0.0,42.812904,26.31762,48.769005,33.79341,38.579777,33.321884,50.73504,39.740112,31.96088,39.13102,50.76641,40.92263,37.094006,43.031315,42.547295,51.45795,38.492683,51.311077,35.007477,61.85473,43.963184,63.98685,26.531374,69.578064,44.93123,79.594734
running (141).mp4,24.0,20.0,57.0,86.0,50.84447,26.797216,0.0,0.0,49.31089,25.580826,0.0,0.0,46.217148,26.468967,53.035053,34.802284,41.289318,33.880547,53.311073,40.29223,35.61693,40.33876,54.195114,42.04366,40.02203,44.706013,47.077698,51.222992,41.95919,51.305977,42.180077,61.657757,46.877064,63.773445,29.580502,65.813515,49.33558,80.67961
running (141).mp4,29.0,22.0,60.0,89.0,54.433903,29.321484,54.7924,28.321407,52.833477,28.288757,0.0,0.0,49.407436,28.857815,56.24613,36.166157,45.241215,36.023952,57.05408,42.092354,39.662365,42.508785,57.501686,43.92434,44.213036,47.135426,51.46624,52.204197,46.50918,52.511803,46.660366,62.349503,51.460587,65.76451,34.906418,66.53937,52.22895,78.54742
running (141).mp4,36.0,24.0,63.0,91.0,57.994038,31.508644,58.313484,30.667593,56.35106,30.269367,0.0,0.0,53.165897,30.876694,60.363537,38.188496,48.77626,37.74652,59.579727,43.48442,43.605263,44.47555,60.855835,46.682686,47.289433,48.539043,55.183514,54.563457,49.484894,55.120846,51.54697,64.482895,53.21067,68.37879,40.83615,66.841675,54.67518,84.475876
running (141).mp4,42.0,26.0,66.0,91.0,62.239014,32.356567,0.0,0.0,60.69565,31.686052,0.0,0.0,56.90323,32.42234,61.077282,39.105606,53.16048,39.163895,62.81057,46.963287,47.368366,47.645718,62.80185,49.781975,52.91551,50.459724,58.89618,57.25872,53.812515,56.41722,58.148388,72.47087,54.68524,67.05927,54.486866,83.36417,47.552532,69.95723
running (141).mp4,50.0,27.0,70.0,91.0,66.05882,33.922295,0.0,0.0,64.62514,32.779587,0.0,0.0,61.022232,33.54093,65.48679,40.733536,56.826202,41.000603,65.879654,48.255634,52.521786,49.660454,66.26079,51.125023,58.904182,51.297485,62.624577,59.64839,57.409775,59.823494,61.060352,73.39793,58.699806,73.64029,56.828915,84.63277,55.430603,87.340576
running (141).mp4,52.0,27.0,73.0,91.0,70.43211,34.57981,0.0,0.0,69.194984,33.653015,0.0,0.0,65.740906,34.25733,66.95697,40.718765,62.413002,41.214523,0.0,0.0,58.62118,50.762165,0.0,0.0,66.071144,52.025467,64.38551,59.063316,61.71891,59.37704,64.760185,72.89617,64.999084,72.74454,57.771343,83.27865,57.116974,81.64461
running (141).mp4,53.0,27.0,78.0,91.0,74.8329,34.331512,0.0,0.0,73.34188,33.068398,0.0,0.0,69.78296,33.558258,73.818146,40.565544,65.918945,41.522003,0.0,0.0,64.701775,50.977707,0.0,0.0,71.67689,50.45102,70.38381,58.487457,64.40855,59.04409,74.48103,71.65477,62.789196,73.53973,66.01282,79.676186,55.924347,85.83483
running (141).mp4,54.0,26.0,83.0,91.0,79.73455,33.41101,0.0,0.0,78.382996,32.517002,0.0,0.0,74.42287,33.028114,72.945465,38.754883,73.140884,39.963383,74.392426,44.771126,71.27647,48.480545,77.9337,47.02847,77.01109,50.98905,70.081245,57.11164,72.01097,57.47133,65.597145,71.89404,79.812996,71.56294,58.617874,84.49751,72.98635,84.90106
running (141).mp4,55.0,26.0,88.0,93.0,84.052,33.951996,0.0,0.0,82.9174,32.74899,0.0,0.0,78.92056,33.153553,80.313614,39.333,75.27006,40.69175,0.0,0.0,75.9891,49.8944,0.0,0.0,81.97933,50.676414,78.78938,58.33037,73.46723,58.316917,83.702896,73.0489,66.92874,71.565605,81.10913,87.68385,58.50842,82.78553
running (141).mp4,58.0,26.0,96.0,95.0,88.91838,34.3508,0.0,0.0,87.77717,33.05801,0.0,0.0,84.19243,33.632774,81.69014,39.678764,82.73647,41.729282,83.09124,45.653427,83.092636,50.625298,87.42553,47.827835,87.042755,50.391182,77.8098,58.481705,81.218956,59.781677,70.28116,71.200745,87.60813,75.46992,61.76891,79.075485,88.286415,91.9965
running (141).mp4,59.0,27.0,102.0,99.0,93.75334,35.31656,0.0,0.0,92.50952,33.946762,0.0,0.0,88.84588,34.54433,86.90488,40.963444,87.37238,43.18039,87.764465,45.65531,87.24573,51.091225,91.861725,48.03768,91.1022,51.27008,81.88223,59.994064,85.30989,61.553284,73.99952,72.11314,91.4604,77.12182,64.23764,78.38246,93.500565,94.72385
running (141).mp4,63.0,29.0,105.0,103.0,98.47548,36.85811,0.0,0.0,97.032135,35.336998,0.0,0.0,93.358025,35.872307,92.95653,42.721786,91.52193,44.320164,92.55672,49.26909,91.16897,54.130592,96.854095,51.589188,95.636604,53.3728,87.204895,62.19483,89.161995,63.60719,79.626595,74.980965,95.24787,79.46924,67.283104,77.93885,96.17451,97.622734
running (141).mp4,67.0,32.0,105.0,104.0,103.440544,39.68518,0.0,0.0,101.966225,38.13713,0.0,0.0,98.406654,38.666737,97.25777,45.48015,96.57462,46.728264,95.25865,52.3515,94.433136,57.086205,100.43117,54.59805,100.00629,57.01098,90.89109,65.18088,92.993935,66.24607,85.73357,78.67932,99.39935,81.89499,73.339874,77.93309,98.08154,99.73461
running (141).mp4,74.0,33.0,111.0,104.0,107.91302,41.438545,0.0,0.0,106.27414,39.924797,0.0,0.0,102.677,40.290016,102.84146,47.898354,101.3274,48.113907,99.651024,55.23664,99.31523,57.98002,105.69953,58.49008,103.92197,59.477535,96.163055,66.42434,97.09848,67.07962,93.30765,80.23682,102.50749,82.473015,80.21116,80.69983,98.339386,99.686745
running (141).mp4,82.0,35.0,117.0,104.0,111.8831,42.343044,0.0,0.0,110.63942,41.71865,0.0,0.0,106.29341,42.15689,107.01824,48.23897,102.29436,49.819294,108.90639,56.79364,99.17746,58.81786,112.413536,59.23095,106.564125,61.260036,104.449844,69.29569,100.647194,69.46639,105.100204,85.38199,100.92998,83.81424,99.54442,99.30096,88.336205,83.92793
running (141).mp4,90.0,35.0,123.0,104.0,116.99539,42.946854,0.0,0.0,115.53739,41.61339,0.0,0.0,111.73122,42.046753,114.98354,50.91806,106.952194,50.244053,113.57168,57.79223,101.1907,59.144993,118.7267,59.019356,109.86621,61.467453,108.84487,70.70276,104.65457,70.8537,107.06178,84.41893,107.377785,85.56959,95.07671,88.47241,100.289185,98.002426
running (141).mp4,93.0,35.0,128.0,105.0,121.5961,42.876934,0.0,0.0,120.215385,41.68373,0.0,0.0,116.08819,42.124676,119.74052,50.82814,111.054474,50.079403,120.237785,58.56591,104.489456,58.690605,124.16281,59.006145,112.58348,61.523937,114.63364,70.35809,109.22111,70.2219,113.66891,85.13686,111.2068,85.975815,102.57128,95.76271,99.03416,98.025536
running (141).mp4,96.0,34.0,133.0,107.0,126.61916,42.31469,0.0,0.0,125.03882,41.23377,0.0,0.0,120.75753,41.7555,124.62978,50.044697,116.51686,49.126484,128.01364,57.953304,108.95273,58.06181,130.02335,57.59511,117.08594,60.830414,118.32104,70.23961,115.421524,69.968666,110.499214,85.262726,122.75372,85.27338,100.484985,96.44133,113.93261,100.52897
running (141).mp4,99.0,34.0,137.0,109.0,131.79381,42.63109,132.10484,41.46228,130.18568,41.219284,0.0,0.0,125.845085,41.61631,130.41293,50.613808,120.96022,49.70914,132.9612,58.200016,113.74107,58.141396,135.01576,56.953995,120.643486,60.43617,124.057465,70.57119,120.48715,70.17898,115.95967,84.71658,126.99098,85.88106,104.76679,95.58452,123.77117,102.07899
running (141).mp4,102.0,34.0,142.0,112.0,137.20648,42.89681,137.26031,41.85328,135.5893,41.47286,0.0,0.0,131.39355,42.196247,136.54276,50.985775,125.99692,50.28235,138.0295,58.44422,118.99369,58.431923,139.20409,57.59131,126.67026,61.304558,129.36484,72.24633,125.83505,72.4815,117.540344,85.11047,132.30559,88.919044,106.959915,92.43635,133.94228,107.65847
